Column1,user_id,task_id,created_at,updated_at,Разница,attempts,solved,points,max_attempts,results,answers,skipped,resource_type,type,submitted_at,wk_partial_answer,performance
92,672661,1203179,12/21/2025 14:31,12/21/2025 14:31,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1255954"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1255954"": ""10361300""}]",,Lesson,UserAnswers::LessonAnswer,12/21/2025 14:31,,1.0
93,672661,1203176,12/21/2025 14:30,12/21/2025 14:31,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1255947"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1255947"": ""10361278""}]",,Lesson,UserAnswers::LessonAnswer,12/21/2025 14:31,,1.0
94,672661,1203184,12/21/2025 14:31,12/21/2025 14:33,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1255968"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1255968"": [""10""]}]",,Lesson,UserAnswers::LessonAnswer,12/21/2025 14:33,,1.0
95,672661,1203185,12/21/2025 14:33,1/23/2026 18:27,33.00.0000 03:54,1,FALSE,0.5,1,"[{""1255969"": {""points"": 0.5, ""coefficient"": 0}}, {""1255969"": {""points"": 0.5, ""coefficient"": 0}}]","[{""1255969"": [""10361344""]}]",,Lesson,UserAnswers::LessonAnswer,12/21/2025 14:33,,0.0
96,672661,1201148,12/21/2025 14:29,12/21/2025 14:29,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253256"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253256"": ""10349818""}]",,Lesson,UserAnswers::LessonAnswer,12/21/2025 14:29,,1.0
97,672661,1201147,12/21/2025 14:27,12/21/2025 14:29,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1253255"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253255"": ""10349815""}]",,Lesson,UserAnswers::LessonAnswer,12/21/2025 14:29,,1.0
98,672661,1201150,12/21/2025 14:29,12/21/2025 14:29,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253258"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253258"": ""10349827""}]",,Lesson,UserAnswers::LessonAnswer,12/21/2025 14:29,,1.0
99,672661,1203183,12/21/2025 14:31,1/29/2026 5:23,38.00.0000 14:51,1,TRUE,1.0,1,"[{""1255967"": {""points"": 0.0, ""coefficient"": 0}}, {""1255967"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1255967"": ""10361340""}]",,Lesson,UserAnswers::LessonAnswer,12/21/2025 14:31,,0.0
100,672661,1201151,12/14/2025 8:56,12/21/2025 14:30,07.00.0000 05:34,1,TRUE,1.0,1,"[{""1253259"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253259"": ""10349832""}]",,Lesson,UserAnswers::LessonAnswer,12/21/2025 14:30,,1.0
101,669160,1201599,1/17/2026 13:32,1/17/2026 13:34,00.00.0000 00:02,1,TRUE,1.0,1,"[{""1253886"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253886"": [""540""]}]",,Lesson,UserAnswers::LessonAnswer,1/17/2026 13:34,,1.0
102,669160,1201602,1/17/2026 13:34,1/17/2026 13:34,00.00.0000 00:00,0,,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
103,669160,1196526,12/1/2025 16:52,1/17/2026 13:44,46.00.0000 20:51,1,FALSE,0.0,1,"[{""1246980"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1246980"": [""1""]}]",,Lesson,UserAnswers::LessonAnswer,1/17/2026 13:44,,0.0
104,672661,1197228,1/5/2026 13:05,1/5/2026 13:06,00.00.0000 00:00,1,FALSE,1.0,1,"[{""1248157"": {""points"": 1.0, ""coefficient"": 1}, ""1248158"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1248157"": [""160""], ""1248158"": [""20""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:06,,0.5
105,672661,1196526,1/5/2026 13:02,1/5/2026 13:23,00.00.0000 00:20,1,TRUE,1.0,1,"[{""1246980"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1246980"": [""0.5""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:23,,1.0
106,674171,1198788,1/28/2026 3:51,1/28/2026 3:52,00.00.0000 00:00,1,FALSE,0.8,1,"[{""1250193"": {""points"": 0.8, ""coefficient"": 0}}]","[{""1250193"": [""10335720"", ""10335721""]}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 3:52,,0.0
107,672661,1196527,1/5/2026 13:04,1/5/2026 13:05,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1246981"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1246981"": [""50""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:05,,1.0
108,672661,1197223,1/5/2026 13:06,1/5/2026 13:21,00.00.0000 00:15,1,TRUE,2.0,1,"[{""1248149"": {""points"": 1.0, ""coefficient"": 1}, ""1248151"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248149"": [""0.64""], ""1248151"": [""12.7""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:21,,1.0
109,672661,1196834,1/5/2026 13:22,1/5/2026 13:22,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1247583"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1247583"": [""1000""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:22,,1.0
110,672661,1196531,1/5/2026 14:01,1/5/2026 14:02,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1246985"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1246985"": [""21""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:02,,1.0
111,672661,1196533,1/5/2026 14:02,1/5/2026 14:02,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1246987"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1246987"": [""-10""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:02,,1.0
112,672661,1195700,1/5/2026 14:00,1/5/2026 14:01,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1245592"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245592"": [""0.1""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:01,,1.0
113,672661,1196534,1/5/2026 14:02,1/5/2026 14:03,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1246988"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1246988"": [""2""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:03,,1.0
114,672661,1197166,1/5/2026 13:23,1/5/2026 13:26,00.00.0000 00:02,1,TRUE,1.0,1,"[{""1248075"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248075"": [""117""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:26,,1.0
115,672661,1197167,1/5/2026 13:26,1/5/2026 13:26,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1248076"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248076"": [""4""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:26,,1.0
116,672661,1195696,1/5/2026 13:52,1/5/2026 13:52,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1245588"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245588"": [""11""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:52,,1.0
117,672661,1197168,1/5/2026 13:26,1/5/2026 13:27,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1248077"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1248077"": [""27""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:27,,1.0
118,672661,1201587,1/5/2026 13:35,1/5/2026 13:35,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1253874"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1253874"": ""10352785""}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:35,,0.0
119,672661,1201590,1/5/2026 13:35,1/5/2026 13:36,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1253877"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1253877"": ""10352798""}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:36,,0.0
120,672661,1196536,1/5/2026 14:04,1/5/2026 14:04,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1246990"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1246990"": [""5""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:04,,0.0
121,672661,1201588,1/5/2026 13:36,1/5/2026 13:37,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1253875"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253875"": ""10352791""}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:37,,1.0
122,672661,1195698,1/5/2026 13:59,1/5/2026 14:00,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1245590"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245590"": [""0.6""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:00,,1.0
123,672661,1196535,1/5/2026 14:03,1/5/2026 14:04,00.00.0000 00:01,1,FALSE,0.0,1,"[{""1246989"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1246989"": [""0,36""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:04,,0.0
124,672661,1199803,1/5/2026 14:05,1/5/2026 14:07,00.00.0000 00:01,1,FALSE,0.0,1,"[{""1251586"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1251586"": [""167.79""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:07,,0.0
125,674171,1198789,1/28/2026 3:52,1/28/2026 3:52,00.00.0000 00:00,1,FALSE,0.5,1,"[{""1250194"": {""points"": 0.5, ""coefficient"": 0}}]","[{""1250194"": [""10335725""]}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 3:52,,0.0
126,672661,1197169,1/5/2026 13:27,1/5/2026 13:28,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1248078"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1248078"": [""17""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:28,,0.0
127,672661,1199813,1/5/2026 13:32,1/5/2026 13:33,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1251596"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251596"": ""10343106""}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:33,,1.0
128,672661,1204362,1/5/2026 14:11,1/5/2026 14:12,00.00.0000 00:01,1,FALSE,0.0,1,"[{""1257741"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1257741"": [""-2""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:12,,0.0
129,672661,1195697,1/5/2026 13:52,1/5/2026 13:59,00.00.0000 00:07,1,TRUE,1.0,1,"[{""1245589"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1245589"": [""2""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:59,,1.0
130,672661,1199804,1/5/2026 14:07,1/5/2026 14:08,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1251587"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251587"": [""15""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:08,,1.0
131,672661,1204363,1/5/2026 14:12,1/6/2026 9:01,00.00.0000 18:48,1,TRUE,1.0,1,"[{""1257742"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1257742"": [""-6""]}]",,Lesson,UserAnswers::LessonAnswer,1/6/2026 9:01,,1.0
132,672661,1197170,1/5/2026 13:28,1/5/2026 13:31,00.00.0000 00:03,1,FALSE,0.0,1,"[{""1248079"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1248079"": [""60.75""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:31,,0.0
133,672661,1200743,1/5/2026 14:09,1/5/2026 14:09,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1252674"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1252674"": [""7200""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:09,,0.0
134,672661,1199814,1/5/2026 13:33,1/5/2026 13:33,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251597"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251597"": [""2.5""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:33,,1.0
135,672661,1201592,1/5/2026 13:37,1/5/2026 13:38,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1253879"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1253879"": ""10352808""}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:38,,1.0
136,672661,1204361,1/5/2026 14:10,1/5/2026 14:11,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1257740"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1257740"": [""6""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:11,,1.0
137,672661,1199806,1/5/2026 14:08,1/5/2026 14:08,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251589"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251589"": [""3.2""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:08,,1.0
138,672661,1199805,1/5/2026 14:08,1/5/2026 14:09,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251588"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251588"": [""84.3""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:09,,1.0
139,672661,1199807,1/5/2026 14:09,1/5/2026 14:09,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251590"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251590"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:09,,1.0
140,672661,1199818,1/5/2026 13:33,1/5/2026 13:34,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251601"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251601"": [""23""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:34,,1.0
141,672661,1200744,1/5/2026 14:09,1/5/2026 14:10,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1252675"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1252675"": [""41""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 14:10,,0.0
142,674171,1198790,1/28/2026 3:52,1/28/2026 3:53,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1250195"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1250195"": ""10335727""}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 3:53,,0.0
143,674171,1198793,1/28/2026 3:55,1/28/2026 3:56,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1250198"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1250198"": [""10335738"", ""10335740"", ""10335741"", ""10335742""]}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 3:56,,1.0
144,674171,1198791,1/28/2026 3:53,1/28/2026 3:54,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1250196"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1250196"": ""10335734""}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 3:54,,0.0
145,674171,1198792,1/28/2026 3:54,1/28/2026 3:55,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1250197"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1250197"": [""100""]}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 3:55,,1.0
146,674171,1199838,1/28/2026 3:56,1/28/2026 3:56,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1251637"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1251637"": ""10343664""}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 3:56,,0.0
147,672661,1199819,1/5/2026 13:34,1/5/2026 13:35,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251602"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251602"": [""2""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:35,,1.0
148,674171,1199839,1/28/2026 3:57,2/13/2026 4:29,16.00.0000 00:32,1,FALSE,0.0,1,"[{""1251638"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1251638"": {""10343667"": ""10343672"", ""10343669"": ""10343668"", ""10343671"": ""10343676"", ""10343673"": ""10343670"", ""10343675"": ""10343678"", ""10343677"": ""10343680"", ""10343679"": ""10343682"", ""10343681"": ""10343674""}}]",,Lesson,UserAnswers::LessonAnswer,2/13/2026 4:29,,0.0
149,674171,1196531,1/28/2026 3:57,1/28/2026 3:59,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1246985"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1246985"": [""21""]}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 3:59,,1.0
150,674171,1196533,1/28/2026 3:59,1/28/2026 4:00,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1246987"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1246987"": [""-10""]}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 4:00,,1.0
151,674171,1196534,1/28/2026 4:00,1/28/2026 7:13,00.00.0000 03:12,1,TRUE,1.0,1,"[{""1246988"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1246988"": [""2""]}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 7:13,,1.0
152,672661,1199866,1/5/2026 13:35,1/5/2026 13:35,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1251677"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1251677"": [""5""]}]",,Lesson,UserAnswers::LessonAnswer,1/5/2026 13:35,,1.0
153,672661,1204364,1/6/2026 9:01,1/6/2026 9:03,00.00.0000 00:02,1,FALSE,0.0,1,"[{""1257743"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1257743"": [""0""]}]",,Lesson,UserAnswers::LessonAnswer,1/6/2026 9:03,,0.0
154,672661,1204365,1/6/2026 9:03,1/6/2026 9:04,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1257744"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1257744"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,1/6/2026 9:04,,1.0
155,671753,1203535,1/18/2026 8:02,1/18/2026 8:03,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1256598"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1256598"": [""-2,5""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:03,,1.0
156,671753,1203531,1/18/2026 7:56,1/18/2026 7:57,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1256594"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1256594"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 7:57,,0.0
157,671753,1203533,1/18/2026 7:58,1/18/2026 8:00,00.00.0000 00:02,1,FALSE,0.0,1,"[{""1256596"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1256596"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:00,,0.0
158,671753,1203532,1/18/2026 7:57,1/18/2026 7:58,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1256595"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1256595"": [""0""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 7:58,,0.0
159,671753,1204361,1/18/2026 8:03,1/18/2026 8:04,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1257740"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1257740"": [""6""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:04,,1.0
160,671753,1204363,1/18/2026 8:04,1/18/2026 8:05,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1257742"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1257742"": [""-6""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:05,,1.0
161,671753,1203534,1/18/2026 8:00,1/18/2026 8:02,00.00.0000 00:01,1,FALSE,0.0,1,"[{""1256597"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1256597"": [""4""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:02,,0.0
162,671753,1204362,1/18/2026 8:04,1/18/2026 8:04,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1257741"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1257741"": [""-1""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:04,,1.0
163,671753,1204365,1/18/2026 8:06,1/18/2026 8:07,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1257744"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1257744"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:07,,1.0
164,671753,1204364,1/18/2026 8:05,1/18/2026 8:06,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1257743"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1257743"": [""-12""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:06,,1.0
165,671753,1206987,1/18/2026 7:50,1/18/2026 8:13,00.00.0000 00:23,1,TRUE,1.0,1,"[{""1261235"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1261235"": [""3""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:13,,1.0
166,671753,1206988,1/18/2026 8:14,1/18/2026 8:14,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1261236"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1261236"": [""1""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:14,,1.0
167,671753,1206990,1/18/2026 8:16,1/18/2026 8:18,00.00.0000 00:02,1,TRUE,1.0,1,"[{""1261238"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1261238"": [""4""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:18,,1.0
168,671753,1206991,1/18/2026 8:18,1/18/2026 8:27,00.00.0000 00:09,1,TRUE,1.0,1,"[{""1261239"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1261239"": [""2""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:27,,1.0
169,671753,1206983,1/18/2026 8:32,1/18/2026 8:33,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1261230"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1261230"": ""10380932""}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:33,,1.0
170,671753,1206980,1/18/2026 8:29,1/18/2026 8:31,00.00.0000 00:01,1,FALSE,0.0,1,"[{""1261227"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1261227"": ""10380925""}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:31,,0.0
171,671753,1206985,1/18/2026 8:33,1/22/2026 9:05,04.00.0000 00:32,1,FALSE,0.0,1,"[{""1261232"": {""points"": 0.0, ""coefficient"": 0}}, {""1261232"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1261232"": [""174""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:34,,0.0
172,671753,1206981,1/18/2026 8:31,1/18/2026 8:32,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1261228"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1261228"": [""920""]}]",,Lesson,UserAnswers::LessonAnswer,1/18/2026 8:32,,1.0
173,671753,1206986,1/18/2026 8:34,1/18/2026 8:35,00.00.0000 00:01,1,FALSE,0.0,1,[],[],,Lesson,UserAnswers::LessonAnswer,,,0.0
174,672661,1209021,1/24/2026 11:55,1/24/2026 11:57,00.00.0000 00:02,1,TRUE,1.0,1,"[{""1263699"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1263699"": [""25""]}]",,Lesson,UserAnswers::LessonAnswer,1/24/2026 11:57,,1.0
175,672661,1209022,1/24/2026 11:57,1/24/2026 11:58,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1263700"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1263700"": [""10""]}]",,Lesson,UserAnswers::LessonAnswer,1/24/2026 11:58,,1.0
176,672661,1209023,1/24/2026 11:58,1/24/2026 11:59,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1263701"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1263701"": [""20""]}]",,Lesson,UserAnswers::LessonAnswer,1/24/2026 11:59,,0.0
177,672661,1209027,1/24/2026 11:59,1/24/2026 12:06,00.00.0000 00:07,1,FALSE,0.0,1,"[{""1263705"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1263705"": [""0.5""]}]",,Lesson,UserAnswers::LessonAnswer,1/24/2026 12:06,,0.0
178,672661,1209025,1/24/2026 12:07,1/24/2026 12:20,00.00.0000 00:12,1,TRUE,1.0,1,"[{""1263703"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1263703"": [""80""]}]",,Lesson,UserAnswers::LessonAnswer,1/24/2026 12:20,,1.0
179,672661,1209015,1/24/2026 12:20,1/24/2026 12:21,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1263693"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1263693"": [""2""]}]",,Lesson,UserAnswers::LessonAnswer,1/24/2026 12:21,,1.0
180,672661,1209016,1/24/2026 12:21,1/24/2026 12:22,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1263694"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1263694"": [""1""]}]",,Lesson,UserAnswers::LessonAnswer,1/24/2026 12:22,,0.0
181,672661,1209017,1/24/2026 12:22,1/24/2026 12:23,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1263695"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1263695"": [""1""]}]",,Lesson,UserAnswers::LessonAnswer,1/24/2026 12:23,,1.0
182,672661,1209019,1/24/2026 12:23,1/24/2026 12:23,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1263697"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1263697"": [""0""]}]",,Lesson,UserAnswers::LessonAnswer,1/24/2026 12:23,,1.0
183,672661,1209018,1/24/2026 12:23,1/24/2026 12:24,00.00.0000 00:00,1,TRUE,1.0,1,"[{""1263696"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1263696"": [""1""]}]",,Lesson,UserAnswers::LessonAnswer,1/24/2026 12:24,,1.0
184,674171,1196536,1/28/2026 7:15,1/28/2026 7:16,00.00.0000 00:01,1,FALSE,0.0,1,"[{""1246990"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1246990"": [""0.8""]}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 7:16,,0.0
185,674171,1196535,1/28/2026 7:13,1/28/2026 7:15,00.00.0000 00:01,1,TRUE,1.0,1,"[{""1246989"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1246989"": [""-1""]}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 7:15,,1.0
186,674171,1197148,1/28/2026 7:19,1/28/2026 7:19,00.00.0000 00:00,1,FALSE,0.0,1,"[{""1248057"": {""points"": 0.0, ""coefficient"": 0}}]","[{""1248057"": [""2""]}]",,Lesson,UserAnswers::LessonAnswer,1/28/2026 7:19,,0.0
187,674171,1196526,1/28/2026 7:23,2/13/2026 5:08,15.00.0000 21:45,1,TRUE,1.0,1,"[{""1246980"": {""points"": 1.0, ""coefficient"": 1}}]","[{""1246980"": [""0.5""]}]",,Lesson,UserAnswers::LessonAnswer,2/13/2026 5:08,,1.0
